timestamp,generation_kw
2025-06-19 06:00:00+00:00,1848510.0
2025-06-19 05:30:00+00:00,1107160.0
2025-06-19 05:00:00+00:00,516743.0
2025-06-19 04:30:00+00:00,114847.0
2025-06-19 04:00:00+00:00,948.07
2025-06-19 03:30:00+00:00,0.0
2025-06-19 03:00:00+00:00,0.0
2025-06-19 02:30:00+00:00,0.0
2025-06-19 02:00:00+00:00,0.0
2025-06-19 01:30:00+00:00,0.0
2025-06-19 01:00:00+00:00,0.0
2025-06-19 00:30:00+00:00,0.0
2025-06-19 00:00:00+00:00,0.0
2025-06-18 23:30:00+00:00,0.0
2025-06-18 23:00:00+00:00,0.0
2025-06-18 22:30:00+00:00,0.0
2025-06-18 22:00:00+00:00,0.0
2025-06-18 21:30:00+00:00,0.0
2025-06-18 21:00:00+00:00,0.0
2025-06-18 20:30:00+00:00,21065.2
2025-06-18 20:00:00+00:00,222398.0
2025-06-18 19:30:00+00:00,670462.0
2025-06-18 19:00:00+00:00,1315040.0
2025-06-18 18:30:00+00:00,2075390.0
2025-06-18 18:00:00+00:00,2992300.0
2025-06-18 17:30:00+00:00,4050240.0
2025-06-18 17:00:00+00:00,5211520.0
2025-06-18 16:30:00+00:00,6412610.0
2025-06-18 16:00:00+00:00,7576530.0
2025-06-18 15:30:00+00:00,8743900.0
2025-06-18 15:00:00+00:00,9810600.0
2025-06-18 14:30:00+00:00,10576800.0
2025-06-18 14:00:00+00:00,11358600.0
2025-06-18 13:30:00+00:00,11912100.0
2025-06-18 13:00:00+00:00,12028600.0
2025-06-18 12:30:00+00:00,12169400.0
2025-06-18 12:00:00+00:00,12201500.0
2025-06-18 11:30:00+00:00,11783600.0
2025-06-18 11:00:00+00:00,11068500.0
2025-06-18 10:30:00+00:00,10105100.0
2025-06-18 10:00:00+00:00,9279010.0
2025-06-18 09:30:00+00:00,8354530.0
2025-06-18 09:00:00+00:00,7599770.0
2025-06-18 08:30:00+00:00,6477200.0
2025-06-18 08:00:00+00:00,5393000.0
2025-06-18 07:30:00+00:00,4319190.0
2025-06-18 07:00:00+00:00,3294730.0
2025-06-18 06:30:00+00:00,2450700.0
2025-06-18 06:00:00+00:00,1636950.0
2025-06-18 05:30:00+00:00,834060.0
2025-06-18 05:00:00+00:00,347754.0
2025-06-18 04:30:00+00:00,84510.7
2025-06-18 04:00:00+00:00,523.94
2025-06-18 03:30:00+00:00,0.0
2025-06-18 03:00:00+00:00,0.0
2025-06-18 02:30:00+00:00,0.0
2025-06-18 02:00:00+00:00,0.0
2025-06-18 01:30:00+00:00,0.0
2025-06-18 01:00:00+00:00,0.0
2025-06-18 00:30:00+00:00,0.0
2025-06-18 00:00:00+00:00,0.0
2025-06-17 23:30:00+00:00,0.0
2025-06-17 23:00:00+00:00,0.0
2025-06-17 22:30:00+00:00,0.0
2025-06-17 22:00:00+00:00,0.0
2025-06-17 21:30:00+00:00,0.0
2025-06-17 21:00:00+00:00,0.0
2025-06-17 20:30:00+00:00,22969.5
2025-06-17 20:00:00+00:00,234228.0
2025-06-17 19:30:00+00:00,554871.0
2025-06-17 19:00:00+00:00,1111450.0
2025-06-17 18:30:00+00:00,1897580.0
2025-06-17 18:00:00+00:00,2823160.0
2025-06-17 17:30:00+00:00,3857260.0
2025-06-17 17:00:00+00:00,4975180.0
2025-06-17 16:30:00+00:00,6051270.0
2025-06-17 16:00:00+00:00,7044600.0
2025-06-17 15:30:00+00:00,8070700.0
2025-06-17 15:00:00+00:00,8761240.0
2025-06-17 14:30:00+00:00,9406780.0
2025-06-17 14:00:00+00:00,10196500.0
2025-06-17 13:30:00+00:00,10923200.0
2025-06-17 13:00:00+00:00,11264500.0
2025-06-17 12:30:00+00:00,11701800.0
2025-06-17 12:00:00+00:00,11366000.0
2025-06-17 11:30:00+00:00,11311400.0
2025-06-17 11:00:00+00:00,10749700.0
2025-06-17 10:30:00+00:00,10177300.0
2025-06-17 10:00:00+00:00,9479230.0
2025-06-17 09:30:00+00:00,8436610.0
2025-06-17 09:00:00+00:00,7625830.0
2025-06-17 08:30:00+00:00,6569340.0
2025-06-17 08:00:00+00:00,5285970.0
2025-06-17 07:30:00+00:00,4215560.0
2025-06-17 07:00:00+00:00,3345000.0
2025-06-17 06:30:00+00:00,2460530.0
2025-06-17 06:00:00+00:00,1629200.0
2025-06-17 05:30:00+00:00,985119.0
2025-06-17 05:00:00+00:00,421850.0
2025-06-17 04:30:00+00:00,93978.6
2025-06-17 04:00:00+00:00,700.95
